question,answer
Điều 156 bộ luật dân sự,"hời gian không tính vào thời hiệu khởi kiện vụ án dân sự, thời hiệu yêu cầu giải quyết việc dân sự Thời gian không tính vào thời hiệu khởi kiện vụ án dân sự, thời hiệu yêu cầu giải quyết việc dân sự là khoảng thời gian xảy ra một trong các sự kiện sau đây: 1 Sự kiện bất khả kháng hoặc trở ngại khách quan làm cho chủ thể có quyền khởi kiện, quyền yêu cầu không thể khởi kiện, yêu cầu trong phạm vi thời hiệu Sự kiện bất khả kháng là sự kiện xảy ra một cách khách quan không thể lường trước được và không thể khắc phục được mặc dù đã áp dụng mọi biện pháp cần thiết và khả năng cho phép Trở ngại khách quan là những trở ngại do hoàn cảnh khách quan tác động làm cho người có quyền, nghĩa vụ dân sự không thể biết về việc quyền, lợi ích hợp pháp của mình bị xâm phạm hoặc không thể thực hiện được quyền, nghĩa vụ dân sự của mình; 2 Chưa có người đại diện trong trường hợp người có quyền khởi kiện, người có quyền yêu cầu là người chưa thành niên, mất năng lực hành vi dân sự, có khó khăn trong nhận thức, làm chủ hành vi hoặc bị hạn chế năng lực hành vi dân sự; 3 Người chưa thành niên, người mất năng lực hành vi dân sự, người có khó khăn trong nhận thức, làm chủ hành vi, người bị hạn chế năng lực hành vi dân sự chưa có người đại diện khác thay thế trong trường hợp sau đây: a Người đại diện chết nếu là cá nhân, chấm dứt tồn tại nếu là pháp nhân; b Người đại diện vì lý do chính đáng mà không thể tiếp tục đại diện được"
Điều 157 bộ luật dân sự,"Bắt đầu lại thời hiệu khởi kiện vụ án dân sự 1 Thời hiệu khởi kiện vụ án dân sự bắt đầu lại trong trường hợp sau đây: a Bên có nghĩa vụ đã thừa nhận một phần hoặc toàn bộ nghĩa vụ của mình đối với người khởi kiện; b Bên có nghĩa vụ thừa nhận hoặc thực hiện xong một phần nghĩa vụ của mình đối với người khởi kiện; c Các bên đã tự hòa giải với nhau 2 Thời hiệu khởi kiện vụ án dân sự bắt đầu lại kể từ ngày tiếp theo sau ngày xảy ra sự kiện quy định tại khoản 1 Điều này"
Điều 158 bộ luật dân sự,"Quyền sở hữu Quyền sở hữu bao gồm quyền chiếm hữu, quyền sử dụng và quyền định đoạt tài sản của chủ sở hữu theo quy định của luật ."
Điều 159 bộ luật dân sự,"Quyền khác đối với tài sản 1 Quyền khác đối với tài sản là quyền của chủ thể trực tiếp nắm giữ, chi phối tài sản thuộc quyền sở hữu của chủ thể khác 2 Quyền khác đối với tài sản bao gồm: a Quyền đối với bất động sản liền kề; b Quyền hưởng dụng; c Quyền bề mặt"
Điều 160 bộ luật dân sự,"Nguyên tắc xác lập, thực hiện quyền sở hữu, quyền khác đối với tài sản 1 Quyền sở hữu, quyền khác đối với tài sản được xác lập, thực hiện trong trường hợp Bộ luật này, luật khác có liên quan quy định Quyền khác đối với tài sản vẫn có hiệu lực trong trường hợp quyền sở hữu được chuyển giao, trừ trường hợp Bộ luật này, luật khác có liên quan quy định khác 2 Chủ sở hữu được thực hiện mọi hành vi theo ý chí của mình đối với tài sản nhưng không được trái với quy định của luật, gây thiệt hại hoặc làm ảnh hưởng đến lợi ích quốc gia, dân tộc, lợi ích công cộng, quyền và lợi ích hợp pháp của người khác 3 Chủ thể có quyền khác đối với tài sản được thực hiện mọi hành vi trong phạm vi quyền được quy định tại Bộ luật này, luật khác có liên quan nhưng không được gây thiệt hại hoặc làm ảnh hưởng đến lợi ích quốc gia, dân tộc, lợi ích công cộng, quyền và lợi ích hợp pháp của chủ sở hữu tài sản hoặc của người khác"
Điều 161 bộ luật dân sự,"Thời điểm xác lập quyền sở hữu, quyền khác đối với tài sản 1 Thời điểm xác lập quyền sở hữu, quyền khác đối với tài sản thực hiện theo quy định của Bộ luật này, luật khác có liên quan; trường hợp luật không có quy định thì thực hiện theo thỏa thuận của các bên; trường hợp luật không quy định và các bên không có thỏa thuận thì thời điểm xác lập quyền sở hữu, quyền khác đối với tài sản là thời điểm tài sản được chuyển giao Thời điểm tài sản được chuyển giao là thời điểm bên có quyền hoặc người đại diện hợp pháp của họ chiếm hữu tài sản 2 Trường hợp tài sản chưa được chuyển giao mà phát sinh hoa lợi, lợi tức thì hoa lợi, lợi tức thuộc về bên có tài sản chuyển giao, trừ trường hợp có thỏa thuận khác"
Điều 162 bộ luật dân sự,"Chịu rủi ro về tài sản 1 Chủ sở hữu phải chịu rủi ro về tài sản thuộc sở hữu của mình, trừ trường hợp có thỏa thuận khác hoặc Bộ luật này, luật khác có liên quan quy định khác 2 Chủ thể có quyền khác đối với tài sản phải chịu rủi ro về tài sản trong phạm vi quyền của mình, trừ trường hợp có thỏa thuận khác với chủ sở hữu tài sản hoặc Bộ luật này, luật khác có liên quan quy định khác"
Điều 163 bộ luật dân sự,"Bảo vệ quyền sở hữu, quyền khác đối với tài sản 1 Không ai có thể bị hạn chế, bị tước đoạt trái luật quyền sở hữu, quyền khác đối với tài sản 2 Trường hợp thật cần thiết vì lý do quốc phòng, an ninh hoặc vì lợi ích quốc gia, tình trạng khẩn cấp, phòng chống thiên tai, Nhà nước trưng mua hoặc trưng dụng có bồi thường tài sản của tổ chức, cá nhân theo giá thị trường"
Điều 164 bộ luật dân sự,"Biện pháp bảo vệ quyền sở hữu, quyền khác đối với tài sản 1 Chủ sở hữu, chủ thể có quyền khác đối với tài sản có quyền tự bảo vệ, ngăn chặn bất kỳ người nào có hành vi xâm phạm quyền của mình bằng những biện pháp không trái với quy định của pháp luật 2 Chủ sở hữu, chủ thể có quyền khác đối với tài sản có quyền yêu cầu Tòa án, cơ quan nhà nước có thẩm quyền khác buộc người có hành vi xâm phạm quyền phải trả lại tài sản, chấm dứt hành vi cản trở trái pháp luật việc thực hiện quyền sở hữu, quyền khác đối với tài sản và yêu cầu bồi thường thiệt hại"
Điều 165 bộ luật dân sự,"Chiếm hữu có căn cứ pháp luật 1 Chiếm hữu có căn cứ pháp luật là việc chiếm hữu tài sản trong trường hợp sau đây: a Chủ sở hữu chiếm hữu tài sản; b Người được chủ sở hữu ủy quyền quản lý tài sản; c Người được chuyển giao quyền chiếm hữu thông qua giao dịch dân sự phù hợp với quy định của pháp luật; d Người phát hiện và giữ tài sản vô chủ, tài sản không xác định được ai là chủ sở hữu, tài sản bị đánh rơi, bị bỏ quên, bị chôn, giấu, bị vùi lấp, chìm đắm phù hợp với điều kiện theo quy định của Bộ luật này, quy định khác của pháp luật có liên quan; đ Người phát hiện và giữ gia súc, gia cầm, vật nuôi dưới nước bị thất lạc phù hợp với điều kiện theo quy định của Bộ luật này, quy định khác của pháp luật có liên quan; e Trường hợp khác do pháp luật quy định 2 Việc chiếm hữu tài sản không phù hợp với quy định tại khoản 1 Điều này là chiếm hữu không có căn cứ pháp luật"
Điều 166 bộ luật dân sự,"Quyền đòi lại tài sản 1 Chủ sở hữu, chủ thể có quyền khác đối với tài sản có quyền đòi lại tài sản từ người chiếm hữu, người sử dụng tài sản, người được lợi về tài sản không có căn cứ pháp luật 2 Chủ sở hữu không có quyền đòi lại tài sản từ sự chiếm hữu của chủ thể đang có quyền khác đối với tài sản đó"
Điều 167 bộ luật dân sự,"Quyền đòi lại động sản không phải đăng ký quyền sở hữu từ người chiếm hữu ngay tình Chủ sở hữu có quyền đòi lại động sản không phải đăng ký quyền sở hữu từ người chiếm hữu ngay tình trong trường hợp người chiếm hữu ngay tình có được động sản này thông qua hợp đồng không có đền bù với người không có quyền định đoạt tài sản; trường hợp hợp đồng này là hợp đồng có đền bù thì chủ sở hữu có quyền đòi lại động sản nếu động sản đó bị lấy cắp, bị mất hoặc trường hợp khác bị chiếm hữu ngoài ý chí của chủ sở hữu"
Điều 168 bộ luật dân sự,"Quyền đòi lại động sản phải đăng ký quyền sở hữu hoặc bất động sản từ người chiếm hữu ngay tình Chủ sở hữu được đòi lại động sản phải đăng ký quyền sở hữu hoặc bất động sản từ người chiếm hữu ngay tình, trừ trường hợp quy định tại khoản 2 Điều 133 của Bộ luật này"
Điều 169 bộ luật dân sự,"Quyền yêu cầu chấm dứt hành vi cản trở trái pháp luật đối với việc thực hiện quyền sở hữu, quyền khác đối với tài sản Khi thực hiện quyền sở hữu, quyền khác đối với tài sản, chủ thể có quyền yêu cầu người có hành vi cản trở trái pháp luật phải chấm dứt hành vi đó hoặc có quyền yêu cầu Tòa án, cơ quan nhà nước có thẩm quyền khác buộc người đó chấm dứt hành vi vi phạm"
